Name,Lat,Lon,tp_probb,tp_probn,tp_proba
SANDY CAPE LIGHTHOUSE,-24.73,153.208,34.8144378662109,32.4796905517578,32.7058715820312
SAPPHIRE (ARGYLE),-29.718,151.355,29.3113136291504,32.3121604919434,38.3765258789062
SAPPHIRE POST OFFICE,-23.462,147.721,29.1256237030029,32.2452964782715,38.6290817260742
SAVAGE RIVER MINE,-41.491,145.207,33.8010749816895,32.953498840332,33.2454261779785
SCONE AIRPORT AWS,-32.034,150.826,30.5956325531006,33.5577278137207,35.8466415405273
SCOTTS PEAK DAM,-43.044,146.273,34.9214477539062,32.3112716674805,32.7672805786133
SCOTTSDALE (WEST MINSTONE ROAD),-41.171,147.488,33.2666893005371,34.9785614013672,31.7547492980957
SEA LAKE (MARSTON DOWNS),-35.525,142.727,32.5095329284668,31.7816009521484,35.7088661193848
SEA LAKE (POST OFFICE),-35.505,142.849,32.5095329284668,31.7816009521484,35.7088661193848
SEASPRAY (BURONG),-38.32,147.174,32.8386840820312,32.8414878845215,34.3198280334473
SEDAN,-34.572,139.296,30.9613094329834,34.2044410705566,34.8342514038086
SEDAN (SANDLETON),-34.458,139.36,30.9613094329834,34.2044410705566,34.8342514038086
SELBOURNE (KIRNBRAE),-41.449,146.873,33.2666893005371,34.9785614013672,31.7547492980957
SELLICKS BEACH,-35.318,138.464,31.8728084564209,32.5230903625488,35.6041030883789
SEVEN MILE BEACH (ROYAL HOBART GOLF CLUB,-42.86,147.496,34.4861221313477,33.9415054321289,31.5723705291748
SHANNON,-34.582,116.346,30.6302490234375,33.8236770629883,35.546070098877
SHEFFIELD SCHOOL FARM,-41.389,146.32,32.9836730957031,34.2250900268555,32.7912368774414
SHELLEY,-36.182,147.552,33.601863861084,30.8243656158447,35.5737686157227
SHEPPARTON AIRPORT,-36.429,145.395,31.4971542358398,32.4115295410156,36.0913162231445
SHERLOCK (WARRANA),-35.244,139.826,33.0684432983398,31.8435859680176,35.0879707336426
SKIPTON POST OFFICE,-37.685,143.366,32.0833892822266,32.8116111755371,35.1049995422363
SMITH BAY (SMITHS BAY),-35.6,137.439,32.8391532897949,32.1633605957031,34.997486114502
SMITHS LAKE (PATSYS FLAT ROAD),-32.38,152.506,31.9358863830566,33.8566970825195,34.2074165344238
SMITHTON AERODROME,-40.836,145.083,33.1325607299805,32.9885101318359,33.8789291381836
SMOKY BAY,-32.376,133.937,28.0799808502197,32.8334846496582,39.0865325927734
SNOWTOWN (CONDOWIE),-33.705,138.293,29.5622119903564,33.5639190673828,36.8738670349121
SNOWTOWN (RAYVILLE PARK),-33.768,138.218,29.5622119903564,33.5639190673828,36.8738670349121
SNUG PLAINS (CATARACT FALLS),-43.093,147.2,34.6072425842285,32.1731033325195,33.219654083252
SOFALA OLD POST OFFICE,-33.081,149.69,31.736011505127,28.9374237060547,39.3265647888184
SOMERBY,-24.211,148.74,29.000114440918,33.0864486694336,37.9134368896484
SOMERTON (BECTIVE ESTATE),-30.971,150.736,29.1658020019531,32.1015014648438,38.7326965332031
SOMERTON (CLERMONT PARK),-30.918,150.7,29.1658020019531,32.1015014648438,38.7326965332031
SOUTH COMONGIN,-26.901,144.339,27.735689163208,33.6825790405273,38.5817337036133
SOUTH GALWAY,-25.665,142.109,31.3495864868164,34.655933380127,33.9944801330566
SOUTH HOLMWOOD,-29.036,115.554,24.1643085479736,31.9043827056885,43.9313087463379
SOUTH JOHNSTONE EXP STN,-17.606,145.997,30.8173274993896,33.2734527587891,35.9092216491699
SOUTH MOUNT CAMERON (GLADSTONE ROAD),-41.022,147.958,33.1471099853516,33.5159568786621,33.3369369506836
SOUTH WEST ROCKS (SMOKY CAPE LIGHTHOUSE),-30.923,153.087,32.640193939209,34.3837013244629,32.9761047363281
SOUTHERN CROSS AIRFIELD,-31.235,119.356,24.1015148162842,31.4788970947266,44.4195899963379
SOUTHPORT (HUON HIGHWAY),-43.409,146.957,34.6072425842285,32.1731033325195,33.219654083252
SOUTHWOOD,-27.764,150.069,29.2676849365234,32.6834869384766,38.048828125
SPALDING,-33.5,138.609,30.6083793640137,34.3498992919922,35.0417213439941
SPARKLE HILL,-33.524,122.947,32.1490364074707,32.6019859313965,35.2489776611328
SPRING CREEK,-28.354,152.339,29.904541015625,33.3644332885742,36.7310256958008
SPRING CREEK STATION,-24.448,147.899,29.0086631774902,32.8507270812988,38.1406097412109
SPRING VALLEY,-31.509,117.768,24.7639122009277,30.5539207458496,44.6821670532227
SPRINGFIELD,-26.82,148.024,28.0188045501709,33.2768478393555,38.7043495178223
SPRINGLEIGH,-24.562,144.718,29.6311511993408,33.868579864502,36.5002670288086
SPRINGSIDE,-27.676,151.602,31.224292755127,33.5853004455566,35.1904067993164
SPRINGSURE COMET ST,-24.122,148.087,29.0086631774902,32.8507270812988,38.1406097412109
ST ARNAUD,-36.619,143.263,31.6351203918457,33.0173835754395,35.3474960327148
ST ARNAUD (COONOOER BRIDGE),-36.478,143.353,31.6351203918457,33.0173835754395,35.3474960327148
ST GEORGE AIRPORT,-28.049,148.594,28.5934810638428,31.757776260376,39.6487426757812
ST LAWRENCE POST OFFICE,-22.346,149.536,30.9653606414795,33.8254890441895,35.2091522216797
ST PATRICKS RIVER (TARGA FARM),-41.33,147.355,33.2666893005371,34.9785614013672,31.7547492980957
STANHOPE,-36.444,144.984,31.4971542358398,32.4115295410156,36.0913162231445
STANSBURY,-34.912,137.798,30.8113632202148,34.3486404418945,34.8399963378906
STANTHORPE LESLIE PARADE,-28.662,151.934,29.904541015625,33.3644332885742,36.7310256958008
STAWELL AERODROME,-37.068,142.741,32.0833892822266,32.8116111755371,35.1049995422363
STEEP POINT,-26.176,113.215,22.692720413208,32.961799621582,44.3454818725586
STENHOUSE BAY,-35.28,136.939,32.8391532897949,32.1633605957031,34.997486114502
STOCKINBINGAL (SUNNYDALE),-34.529,147.844,28.2878093719482,31.35569190979,40.3564987182617
STOCKINBINGAL GENERAL STORE,-34.5,147.88,28.2878093719482,31.35569190979,40.3564987182617
STOCKPORT (CLIFTON),-34.314,138.729,30.9613094329834,34.2044410705566,34.8342514038086
STOKES INLET,-33.799,121.149,31.8474292755127,33.0138282775879,35.138744354248
STONEHOUSE,-42.271,147.694,33.8909339904785,32.7455520629883,33.3635139465332
STONY CROSSING (BARWON),-35.046,143.572,31.8733825683594,31.9172229766846,36.2093963623047
STRATFORD,-37.958,147.084,32.0040054321289,33.7616081237793,34.2343864440918
STRATHALBYN,-35.256,138.89,31.9518566131592,33.4486274719238,34.5995178222656
STRATHALBYN RACECOURSE,-35.284,138.893,31.9518566131592,33.4486274719238,34.5995178222656
STRATHBOGIE,-36.847,145.731,30.9468517303467,33.917839050293,35.1353073120117
STRATHBOGIE NORTH,-36.787,145.823,30.9468517303467,33.917839050293,35.1353073120117
STRATHDOWNIE,-37.739,141.092,33.6769599914551,31.778003692627,34.545036315918
STRATHEARN,-31.748,140.343,30.9737815856934,33.0082473754883,36.0179710388184
STRATHGORDON (GORDON POWER STATION),-42.743,145.981,34.0760879516602,33.4890518188477,32.4348602294922
STRATHMORE,-20.499,147.628,30.0039463043213,33.6197166442871,36.3763389587402
STREAKY BAY,-32.796,134.212,28.0799808502197,32.8334846496582,39.0865325927734
STROMLO FOREST,-35.327,149.049,32.8715934753418,31.3060531616211,35.8223533630371
STROUD POST OFFICE,-32.403,151.966,32.0371704101562,33.4203796386719,34.5424499511719
STUART TOWN (CANOBLA),-32.837,148.996,31.1629676818848,29.9176940917969,38.9193382263184
STURT CREEK,-19.163,128.163,34.6841850280762,31.1196002960205,34.1962127685547
SUBIACO TREATMENT PLANT,-31.956,115.793,28.7937126159668,32.4838600158691,38.7224273681641
SUNNYSIDE,-23.969,143.303,32.0870933532715,34.1409301757812,33.7719764709473
SURAT,-27.159,149.07,27.7805976867676,32.8094596862793,39.4099426269531
SWAN HILL AERODROME,-35.378,143.54,31.8733825683594,31.9172229766846,36.2093963623047
SWANARA,-32.172,118.614,26.6023368835449,32.5038299560547,40.8938369750977
SWANBOURNE,-31.956,115.762,28.7937126159668,32.4838600158691,38.7224273681641
SWIFTS CREEK,-37.262,147.723,33.6546325683594,31.2593860626221,35.0859832763672
TABULAM (MUIRNE),-28.755,152.451,29.904541015625,33.3644332885742,36.7310256958008
TABULAM POST OFFICE,-28.891,152.566,32.1032104492188,33.8209266662598,34.0758628845215
TAEMAS,-20.999,146.427,32.9863128662109,30.8688354492188,36.1448516845703
TAHUNE RESERVE,-43.102,146.731,34.6072425842285,32.1731033325195,33.219654083252
TAILEM BEND,-35.255,139.454,31.9518566131592,33.4486274719238,34.5995178222656
TAILEM BEND (RIVER DOWNS),-35.198,139.587,33.0684432983398,31.8435859680176,35.0879707336426
TAILEM BEND (WOODLANDS),-35.112,139.517,33.0684432983398,31.8435859680176,35.0879707336426
TALAGAI,-23.133,148.527,29.8975639343262,31.7332420349121,38.3691940307617
TALBOT (POST OFFICE),-37.171,143.701,32.2218055725098,32.4425163269043,35.3356781005859
TAMALA,-26.697,113.716,21.787841796875,32.272403717041,45.939754486084
TAMBA,-27.472,151.948,31.224292755127,33.5853004455566,35.1904067993164
TAMBELLUP,-34.044,117.642,29.0727138519287,32.7172050476074,38.2100791931152
TAMBO POST OFFICE,-24.882,146.256,29.8117141723633,33.3227233886719,36.8655624389648
TAMMIN,-31.643,117.487,26.8949317932129,31.3789386749268,41.726131439209
TAMWORTH AIRPORT AWS,-31.074,150.836,30.2942371368408,32.8465576171875,36.859203338623
TANGADEE,-24.411,118.941,22.3546714782715,31.7379341125488,45.9073944091797
TANGAMBALANGA NE DAIRY,-36.251,147.026,29.9807891845703,34.3145942687988,35.7046165466309
TANNYMOREL,-28.286,152.243,29.904541015625,33.3644332885742,36.7310256958008
TANUNDA,-34.517,138.96,30.9613094329834,34.2044410705566,34.8342514038086
TARALGA (CIRCLE C),-34.408,149.884,30.2677421569824,31.7085781097412,38.0236778259277
TARALGA POST OFFICE,-34.405,149.82,30.2677421569824,31.7085781097412,38.0236778259277
TARANNA (PARKS & WILDLIFE),-43.045,147.866,33.7198333740234,32.4241180419922,33.8560485839844
TARCOOLA (COMMONWEALTH HILL),-29.943,134.151,28.6983604431152,32.6793327331543,38.6223068237305
TARCOOLA (LAKE EVERARD),-31.74,135.172,25.0066032409668,33.1750221252441,41.8183746337891
TARCOOLA (MOBELLA),-29.811,133.36,30.4086627960205,31.8229598999023,37.7683792114258
TARCOOLA (MULGATHING),-30.241,133.989,28.41628074646,32.0626106262207,39.5211067199707
TARCOOLA AERO,-30.705,134.579,25.0809803009033,32.9754333496094,41.9435882568359
TARCOWIE,-32.95,138.517,31.7082290649414,32.6338119506836,35.657958984375
TARCUTTA POST OFFICE,-35.277,147.736,31.1770687103271,33.1073532104492,35.7155799865723
TAREE (RADIO STATION 2RE),-31.899,152.483,31.4927921295166,33.362907409668,35.1442985534668
TAREE AIRPORT AWS,-31.89,152.512,33.0547103881836,33.9478073120117,32.9974822998047
TARGA (MOUNTAIN VIEWS),-41.314,147.38,33.2666893005371,34.9785614013672,31.7547492980957
TARLEE,-34.278,138.773,30.9613094329834,34.2044410705566,34.8342514038086
TARLEE (HAZELTON),-34.232,138.695,30.9613094329834,34.2044410705566,34.8342514038086
TARNAGULLA,-36.776,143.834,31.8324432373047,32.1369018554688,36.0306587219238
TARNMA,-34.16,138.943,30.9613094329834,34.2044410705566,34.8342514038086
TARONG,-26.743,151.844,31.0349273681641,33.6288871765137,35.3361892700195
TAROOM POST OFFICE,-25.641,149.796,28.8276214599609,34.7255783081055,36.4468002319336
TAROONA (TAROONA CRESCENT),-42.953,147.348,34.4861221313477,33.9415054321289,31.5723705291748
TARWONGA,-33.211,116.992,31.6556568145752,34.6339797973633,33.7103614807129
TATURA INST SUSTAINABLE AG,-36.438,145.267,31.4971542358398,32.4115295410156,36.0913162231445
TAWARRI WEST,-28.516,115.37,23.4185180664062,32.5104331970215,44.0710487365723
TAWONGA,-36.657,147.128,29.9807891845703,34.3145942687988,35.7046165466309
TEA TREE (THE POINT),-42.653,147.359,34.4861221313477,33.9415054321289,31.5723705291748
TEDDINGTON WATERWORKS,-25.65,152.665,34.0610694885254,32.3957977294922,33.5431327819824
TELANGATUK EAST (MILINGIMBI),-37.061,141.988,32.8670616149902,32.4074897766113,34.7254524230957
TELEGRAPH POINT (FARRAWELLS ROAD),-31.336,152.785,33.0547103881836,33.9478073120117,32.9974822998047
TELENNING HILL,-31.831,117.488,26.8949317932129,31.3789386749268,41.726131439209
TELFER AERO,-21.713,122.228,29.2287254333496,31.5813541412354,39.1899185180664
TELINA DOWNS,-33.679,122.331,32.277702331543,32.641975402832,35.080322265625
TEMORA AMBULANCE STATION,-34.444,147.533,28.2878093719482,31.35569190979,40.3564987182617
TENNANT CREEK AIRPORT,-19.642,134.183,32.9285507202148,31.582950592041,35.4884986877441
TENTERDEN (BALOOK),-30.087,151.391,29.1658020019531,32.1015014648438,38.7326965332031
TENTERFIELD (ABERFELDIE),-29.02,151.746,29.7122745513916,33.2651596069336,37.0225677490234
TENTERFIELD (FEDERATION PARK),-29.048,152.017,29.7122745513916,33.2651596069336,37.0225677490234
TENTERFIELD (MOLE STATION),-29.099,151.742,29.7122745513916,33.2651596069336,37.0225677490234
TERANG,-38.236,142.917,33.1252174377441,33.3190002441406,33.5557823181152
TEROWIE,-33.153,138.922,30.6083793640137,34.3498992919922,35.0417213439941
TERRITORY GRAPE FARM,-22.452,133.638,31.7452869415283,31.9451942443848,36.3095169067383
TERRITORY WILDLIFE PARK,-12.712,130.989,32.0370483398438,32.5885162353516,35.3744354248047
TEWANTIN RSL PARK,-26.391,153.04,33.2023010253906,32.4151916503906,34.3825035095215
TEXAS POST OFFICE,-28.854,151.168,29.6091003417969,32.9670028686523,37.4238967895508
THANGOOL AIRPORT,-24.491,150.573,29.1706314086914,34.5359344482422,36.2934341430664
THARGOMINDAH AIRPORT,-27.987,143.815,26.8398265838623,34.0943984985352,39.0657730102539
THE BLUESTONE,-27.048,151.631,31.224292755127,33.5853004455566,35.1904067993164
THE DEEP CROSSING,-27.497,150.454,29.2676849365234,32.6834869384766,38.048828125
THE ROCK POST OFFICE,-35.268,147.114,28.5586967468262,33.5217971801758,37.919506072998
THE SANDSTONE,-25.403,149.104,28.1755065917969,34.2510757446289,37.5734176635742
THE WOLD,-33.603,116.013,33.045654296875,34.4276580810547,32.5266876220703
THEDA,-14.788,126.496,33.8215942382812,32.5447158813477,33.6336898803711
THEODORE COTTON,-24.947,150.079,29.3636512756348,33.0682144165039,37.5681343078613
THREDBO VILLAGE,-36.503,148.304,33.601863861084,30.8243656158447,35.5737686157227
THREE SPRINGS,-29.534,115.763,24.1643085479736,31.9043827056885,43.9313087463379
THUNDELARRA,-28.893,117.133,18.8603744506836,29.300817489624,51.838809967041
TIA (HIGHRENT),-31.189,151.855,31.4927921295166,33.362907409668,35.1442985534668
TIARO POST OFFICE,-25.727,152.582,34.0610694885254,32.3957977294922,33.5431327819824
TIBOOBURRA (BRINDIWILPA),-29.872,142.434,28.1429004669189,32.764347076416,39.0927505493164
TIBOOBURRA AIRPORT,-29.445,142.057,28.1429004669189,32.764347076416,39.0927505493164
TICKERA,-33.788,137.707,29.5622119903564,33.5639190673828,36.8738670349121
TILPA (TREVALLYN),-31.385,144.042,28.3396224975586,33.8194808959961,37.8408966064453
TINAROO FALLS DAM,-17.169,145.548,30.8173274993896,33.2734527587891,35.9092216491699
TINGHA POST OFFICE,-29.955,151.211,29.3113136291504,32.3121604919434,38.3765258789062
TINTINARA,-35.881,140.059,33.0684432983398,31.8435859680176,35.0879707336426
TINTINARA (RICHARDS),-35.99,139.969,33.0684432983398,31.8435859680176,35.0879707336426
TIREE,-21.629,145.117,31.0672168731689,31.6966361999512,37.2361450195312
TOCUMWAL AIRPORT,-35.808,145.595,29.3487930297852,34.2098960876465,36.4413146972656
TOMBONG (HILLCREST),-36.933,148.939,32.8492279052734,31.9614105224609,35.1893615722656
TOMINGLEY (GUNDONGS),-32.561,148.336,30.4847583770752,31.1568222045898,38.3584213256836
TONGALA,-36.25,144.953,31.4971542358398,32.4115295410156,36.0913162231445
TOODYAY,-31.545,116.459,28.7937126159668,32.4838600158691,38.7224273681641
TOOGOOM,-25.247,152.663,34.0610694885254,32.3957977294922,33.5431327819824
TOOMA (EUDLO),-35.899,148.182,31.1770687103271,33.1073532104492,35.7155799865723
TOORA,-38.664,146.326,32.4148979187012,33.5308876037598,34.0542144775391
TOOWOOMBA AIRPORT,-27.543,151.913,31.224292755127,33.5853004455566,35.1904067993164
TOTTENHAM POST OFFICE,-32.244,147.355,29.2260818481445,32.5584487915039,38.2154693603516
TOWN OF 1770,-24.154,151.888,32.1522407531738,33.6335754394531,34.2141799926758
TOWNSVILLE AERO,-19.248,146.766,32.4280776977539,34.3585433959961,33.21337890625
TRAFALGAR STATION,-20.433,146.013,32.9863128662109,30.8688354492188,36.1448516845703
TRAFALGAR TOSELAND ROAD,-38.218,146.166,32.4148979187012,33.5308876037598,34.0542144775391
TRAIGHLI,-27.678,150.348,29.2676849365234,32.6834869384766,38.048828125
TRANGIE RESEARCH STATION AWS,-31.986,147.949,30.4709987640381,31.2057704925537,38.3232307434082
TRAVESTON,-26.325,152.787,33.2023010253906,32.4151916503906,34.3825035095215
TRAYNING,-31.115,117.794,24.7639122009277,30.5539207458496,44.6821670532227
TRINIDAD,-25.59,143.892,28.3487720489502,34.579475402832,37.0717506408691
TRUNDLE (BROOKVIEW ST),-32.923,147.705,30.4847583770752,31.1568222045898,38.3584213256836
TRURO,-34.409,139.127,30.9613094329834,34.2044410705566,34.8342514038086
TUBBUL (KEIRAVILLE),-34.199,148.005,28.2878093719482,31.35569190979,40.3564987182617
TUENA (WYOMING),-34.042,149.361,32.7662963867188,29.0440559387207,38.1896476745605
TUGGERANONG (ISABELLA PLAINS) AWS,-35.419,149.095,32.8715934753418,31.3060531616211,35.8223533630371
TULLAMORE (OLD POST OFFICE),-32.631,147.566,30.4847583770752,31.1568222045898,38.3584213256836
TULLY SUGAR MILL,-17.936,145.926,30.8173274993896,33.2734527587891,35.9092216491699
TUMBARUMBA (LANDSDOWNE),-35.723,147.929,31.1770687103271,33.1073532104492,35.7155799865723
TUMBARUMBA POST OFFICE,-35.778,148.012,31.1770687103271,33.1073532104492,35.7155799865723
TUMBY BAY,-34.376,136.103,29.3180408477783,36.7294235229492,33.9525337219238
TUMBY BAY (WARRATTA VALE),-34.262,136.209,29.3180408477783,36.7294235229492,33.9525337219238
TUMBY BAY (YADNARIE),-34.344,136.047,29.3180408477783,36.7294235229492,33.9525337219238
TUMUT (WATTLE CRES),-35.319,148.234,31.1770687103271,33.1073532104492,35.7155799865723
TUNBRIDGE (AUSTIN-VALE),-42.148,147.419,34.4861221313477,33.9415054321289,31.5723705291748
TUNNACK FIRE STATION,-42.454,147.461,34.4861221313477,33.9415054321289,31.5723705291748
TUPPAL (WARRAGOON),-35.608,145.201,31.2380542755127,33.3775825500488,35.3843612670898
TUTYE (BUNUROUK),-35.285,141.495,32.3545608520508,32.400806427002,35.2446327209473
TYRINGHAM (GLENFERNEIGH (RING TREE)),-30.249,152.463,30.1517944335938,33.1021766662598,36.7460289001465
ULCANBAH,-22.023,145.983,30.0526809692383,31.7342262268066,38.2130928039551
ULLADULLA AWS,-35.364,150.483,28.1278686523438,33.5996170043945,38.2725143432617
ULTIMA (POST OFFICE),-35.47,143.267,32.5095329284668,31.7816009521484,35.7088661193848
ULUPNA,-35.888,145.388,31.2380542755127,33.3775825500488,35.3843612670898
UNGARIE POST OFFICE,-33.639,146.974,25.0212917327881,33.0260620117188,41.9526443481445
UNGARRA,-34.181,136.049,29.3180408477783,36.7294235229492,33.9525337219238
UPPER BARRON,-17.344,145.503,30.8173274993896,33.2734527587891,35.9092216491699
UPPER CHICHESTER (SIMMONDS),-32.171,151.594,32.0371704101562,33.4203796386719,34.5424499511719
UPPER ESK (SOUTH ESK RIVER),-41.433,147.72,33.1471099853516,33.5159568786621,33.3369369506836
UPPER HERMITAGE,-34.79,138.76,30.9613094329834,34.2044410705566,34.8342514038086
UPPER MANILLA (GLENBORAH),-30.613,150.585,29.1658020019531,32.1015014648438,38.7326965332031
UPPER ROUCHEL (MOUNT VIEW),-32.102,151.233,30.5956325531006,33.5577278137207,35.8466415405273
UPPER STONE EXELBY,-18.722,145.924,32.7443580627441,33.5686950683594,33.6869468688965
URAIDLA,-34.956,138.744,30.9613094329834,34.2044410705566,34.8342514038086
URALLA (BLUE NOBBY),-30.717,151.853,30.1517944335938,33.1021766662598,36.7460289001465
URALLA (DUMARESQ ST),-30.644,151.491,29.1658020019531,32.1015014648438,38.7326965332031
URANA (NOWRANIE),-35.334,146.034,29.3487930297852,34.2098960876465,36.4413146972656
URANA POST OFFICE,-35.331,146.265,29.3487930297852,34.2098960876465,36.4413146972656
URANGAN HIBISCUS ST,-25.283,152.899,34.0610694885254,32.3957977294922,33.5431327819824
URBENVILLE OLD POST OFFICE,-28.474,152.548,32.1032104492188,33.8209266662598,34.0758628845215
USELESS LOOP,-26.12,113.398,22.692720413208,32.961799621582,44.3454818725586
VALERN,-33.32,116.646,31.6556568145752,34.6339797973633,33.7103614807129
VANROOK STATION,-16.968,141.955,33.6613502502441,31.3319702148438,35.0066795349121
VERMEULEN,-34.839,116.721,29.1017875671387,34.3998870849609,36.4983291625977
VERONA (COBBOBRA),-36.464,149.819,29.6296977996826,31.6078567504883,38.7624473571777
VICTORIA RIVER DOWNS,-16.403,131.015,30.6147937774658,33.0876693725586,36.2975387573242
VICTORIA SUGAR MILL,-18.651,146.205,32.7443580627441,33.5686950683594,33.6869468688965
VINCENT VALE,-26.966,151.709,31.0349273681641,33.6288871765137,35.3361892700195
VIOLET TOWN,-36.643,145.723,30.9468517303467,33.917839050293,35.1353073120117
WADDIKEE,-33.317,136.252,29.7917747497559,34.1963233947754,36.0119018554688
WAGERUP REFINERY,-32.918,115.922,31.3476238250732,34.5436134338379,34.1087646484375
WAGGA WAGGA AMO,-35.158,147.457,28.5586967468262,33.5217971801758,37.919506072998
WAGIN,-33.308,117.34,31.6556568145752,34.6339797973633,33.7103614807129
WAHROONGA,-25.491,114.398,21.5051155090332,31.2863273620605,47.2085571289062
WAKOOL (CALIMO),-35.42,144.6,31.2380542755127,33.3775825500488,35.3843612670898
WALBUNDRIE (CREDITON STREET),-35.685,146.727,28.5586967468262,33.5217971801758,37.919506072998
WALCHA (EMU CREEK),-30.941,151.708,30.1517944335938,33.1021766662598,36.7460289001465
WALCHA (INGLEWOOD),-31.011,151.625,31.4927921295166,33.362907409668,35.1442985534668
WALCHA (THEE ST),-30.987,151.586,30.1517944335938,33.1021766662598,36.7460289001465
WALEBING,-30.665,116.139,27.3284282684326,31.5958805084229,41.0756912231445
WALGETT AIRPORT AWS,-30.037,148.122,28.3264102935791,31.1083068847656,40.5652809143066
WALKAMIN DPI,-17.135,145.428,28.7867984771729,32.4314041137695,38.7817993164062
WALLABADAH (WOODTON),-31.622,150.844,30.2942371368408,32.8465576171875,36.859203338623
WALLANGARRA POST OFFICE,-28.923,151.931,29.904541015625,33.3644332885742,36.7310256958008
WALLAROO,-33.932,137.628,29.5622119903564,33.5639190673828,36.8738670349121
WALLEN,-27.62,145.828,27.6730060577393,32.3889312744141,39.9380645751953
WALLENDBEEN (CORANG),-34.492,148.127,28.2878093719482,31.35569190979,40.3564987182617
WALLI (KENTUCKY),-33.671,148.857,30.6172542572021,30.9080352783203,38.4747085571289
WALLUMBILLA POST OFFICE,-26.585,149.186,27.5261764526367,33.9153747558594,38.5584487915039
WALPEUP,-35.136,142.025,32.3568534851074,32.3916320800781,35.2515182495117
WALPEUP RESEARCH,-35.12,142.004,32.3568534851074,32.3916320800781,35.2515182495117
WALPOLE,-34.976,116.733,29.1017875671387,34.3998870849609,36.4983291625977
WALPOLE FORESTRY,-34.977,116.729,29.1017875671387,34.3998870849609,36.4983291625977
WALTERS FARM,-34.597,116.108,30.6302490234375,33.8236770629883,35.546070098877
WALWA,-35.965,147.737,31.1770687103271,33.1073532104492,35.7155799865723
WANAARING (BORRONA DOWNS),-29.766,143.114,29.277738571167,31.8698768615723,38.8523826599121
WANAARING (OWEN DOWNS),-29.409,143.381,29.277738571167,31.8698768615723,38.8523826599121
WANAARING POST OFFICE,-29.703,144.148,30.2746639251709,31.774528503418,37.9508056640625
WANDANA,-28.209,115.285,23.4185180664062,32.5104331970215,44.0710487365723
WANDERING,-32.672,116.671,29.4661769866943,33.7535362243652,36.7802886962891
WANGANELLA (ZARA),-35.172,144.697,31.2380542755127,33.3775825500488,35.3843612670898
WANGARATTA AERO,-36.421,146.306,30.9468517303467,33.917839050293,35.1353073120117
WANNAMAL,-31.143,116.054,28.7937126159668,32.4838600158691,38.7224273681641
WANTABADGERY EAST,-35.058,147.753,31.1770687103271,33.1073532104492,35.7155799865723
WAPENGO LAKE ROAD,-36.605,150.019,29.6296977996826,31.6078567504883,38.7624473571777
WARANGA RESERVOIR,-36.533,145.083,31.4971542358398,32.4115295410156,36.0913162231445
WARIALDA POST OFFICE,-29.542,150.575,29.3113136291504,32.3121604919434,38.3765258789062
WARILDA,-26.139,145.664,27.931827545166,33.5340538024902,38.5341186523438
WARKON,-27.001,149.497,27.7805976867676,32.8094596862793,39.4099426269531
WARMUN,-17.016,128.218,35.1234703063965,31.1630573272705,33.7134742736816
WAROOKA,-34.991,137.4,30.5182685852051,34.2431640625,35.2385673522949
WARRA JARRA,-34.4,118.887,31.7983436584473,32.9268760681152,35.2747802734375
WARRA-KOGAN RD BR,-26.958,150.863,30.2062911987305,33.765453338623,36.0282554626465
WARRACKNABEAL (EARLSTAN),-36.258,142.238,32.302417755127,32.7953720092773,34.9022102355957
WARRACKNABEAL MUSEUM,-36.261,142.405,32.302417755127,32.7953720092773,34.9022102355957
WARRADARGE,-30.072,115.314,26.7335472106934,32.3128089904785,40.9536437988281
WARRANOOKE (GLENORCHY),-36.728,142.73,31.6351203918457,33.0173835754395,35.3474960327148
WARREN (MUMBLEBONE),-31.499,147.687,30.4709987640381,31.2057704925537,38.3232307434082
WARRINILLA,-24.921,148.601,29.000114440918,33.0864486694336,37.9134368896484
WARRIUP,-34.715,118.469,29.0727138519287,32.7172050476074,38.2100791931152
WARRNAMBOOL AIRPORT NDB,-38.287,142.452,33.6540107727051,32.7074508666992,33.6385383605957
WARROO (GEERON),-33.288,147.536,26.6953620910645,32.0119171142578,41.2927207946777
WARROO STATION,-28.539,151.348,29.6091003417969,32.9670028686523,37.4238967895508
WARRUMBUNGLE (MIAGUNYAH),-31.229,148.886,29.619930267334,30.9357166290283,39.4443550109863
WARRUWI,-11.65,133.38,28.9908561706543,34.1964950561523,36.8126487731934
WARTOOK RESERVOIR,-37.094,142.434,32.8670616149902,32.4074897766113,34.7254524230957
WARWICK,-28.206,152.1,29.904541015625,33.3644332885742,36.7310256958008
WATARRKA,-24.291,131.549,31.4699535369873,32.0012741088867,36.5287742614746
WATCHEM,-36.148,142.86,31.6351203918457,33.0173835754395,35.3474960327148
WATERHOUSE(BAROOGA),-40.945,147.591,33.1609497070312,32.8310127258301,34.0080375671387
WATERLOO,-16.635,129.328,35.2370910644531,30.2059364318848,34.5569686889648
WATHEROO,-30.299,116.059,27.3284282684326,31.5958805084229,41.0756912231445
WATSONIA,-29.209,115.263,24.8623542785645,33.2834205627441,41.8542251586914
WATTENING,-31.312,116.515,26.8949317932129,31.3789386749268,41.726131439209
WATTLE HILL,-42.762,147.62,33.8909339904785,32.7455520629883,33.3635139465332
WAVE HILL,-17.387,131.117,32.1987953186035,33.2032852172852,34.5979194641113
WAVERLEY DOWNS,-26.606,148.537,27.5261764526367,33.9153747558594,38.5584487915039
